customer_id,customer_name,age,city,email,account_type,account_balance,credit_score
4529,Ayesha Gupta,30,Thane,ayeshagupta506322@gmail.com,Savings,14348.18,820
4530,Ananya Joshi,67,,ananyajoshi109727@gmail.com,Salary,12753.96,810
4531,Sahil Singh,26,Satara,sahilsingh309883@gmail.com,Current,9283.08,645
4532,Isha Pawar,49,Mumbai,ishapawar436281@gmail.com,Salary,24715.72,581
4533,Mohit Verma,47,Satara,mohitverma965364@gmail.com,Salary,11885.21,566
4534,Aditya Pawar,27,Satara,adityapawar90125@gmail.com,Current,39617.07,795
4535,Pooja Shaikh,56,Mumbai,poojashaikh121807@gmail.com,Current,24804.99,704
4536,Arjun Khan,18,Nagpur,arjunkhan871799@gmail.com,Savings,41828.21,812
4537,Amit Shaikh,48,Satara,amitshaikh986470@gmail.com,Salary,11884.46,740
4538,Isha Jadhav,30,Satara,ishajadhav765718@gmail.com,Salary,21558.68,793
4539,Ananya Verma,19,Ahmednagar,ananyaverma148657@gmail.com,Savings,21702.99,755
4540,Akash Patil,30,Solapur,akashpatil365349@gmail.com,Salary,7181.3,570
4541,Aditya Pawar,30,Ahmednagar,adityapawar327140@gmail.com,Savings,22884.34,780
4542,Aditya Joshi,31,Thane,adityajoshi359831@gmail.com,Current,10234.16,617
4543,Karan Sharma,18,Ahmednagar,karansharma477550@gmail.com,Salary,3727.56,726
4544,Vijay Khan,39,Nagpur,vijaykhan822466@gmail.com,Current,8973.47,780
4545,Sneha Khan,67,Ahmednagar,snehakhan217016@gmail.com,Salary,13309.35,740
4546,Sneha Pawar,19,Pune,snehapawar546528@gmail.com,Current,21197.75,678
4547,Sneha Shaikh,59,Ahmednagar,snehashaikh506484@gmail.com,Current,27710.45,834
4548,Karan Shaikh,62,Thane,karanshaikh365319@gmail.com,Savings,1595.63,637
4549,Rahul Pawar,56,Satara,rahulpawar499392@gmail.com,Savings,26055.51,783
4550,Sahil Jadhav,52,Solapur,sahiljadhav102465@gmail.com,Salary,35207.21,672
4551,Sahil Patil,51,Solapur,sahilpatil459550@gmail.com,Savings,20184.98,681
4552,Rahul Jadhav,24,Thane,rahuljadhav757165@gmail.com,Salary,3857.87,604
4553,Aditya Singh,67,Aurangabad,adityasingh730709@gmail.com,Salary,29124.29,681
4554,Karan Pawar,43,Nagpur,karanpawar474525@gmail.com,Salary,715.79,650
4555,Sahil Joshi,64,Pune,sahiljoshi334500@gmail.com,Current,28503.81,822
4556,Priya Patil,62,Nagpur,priyapatil70537@gmail.com,Current,20251.85,829
4557,Arjun Joshi,65,Thane,arjunjoshi314949@gmail.com,Savings,33319.18,659
4558,Aditya Khan,31,Pune,adityakhan46953@gmail.com,Savings,34736.26,621
4559,Neha Sharma,28,Mumbai,nehasharma849641@gmail.com,Savings,24322.78,681
4560,Karan Patil,32,Kolhapur,karanpatil745405@gmail.com,Savings,15856.34,573
4561,Isha Pawar,31,Nagpur,ishapawar120775@gmail.com,Savings,25432.24,591
4562,Sneha Singh,57,Satara,snehasingh23782@gmail.com,Salary,46982.95,803
4563,Ayesha Gupta,28,Pune,ayeshagupta890529@gmail.com,Savings,20600.66,843
4564,Mohit Singh,63,Ahmednagar,mohitsingh359843@gmail.com,,,753
4565,Rahul Khan,58,Pune,rahulkhan679545@gmail.com,Savings,10551.79,744
4566,Rahul Jadhav,67,Ahmednagar,rahuljadhav114775@gmail.com,Current,24064.02,774
4567,Priya Khan,43,Pune,priyakhan710132@gmail.com,Salary,12709.35,571
4568,Akash Pawar,60,Nagpur,akashpawar839013@gmail.com,Current,1612.21,693
4569,Isha Patil,25,Ahmednagar,ishapatil172437@gmail.com,Savings,25017.73,736
4570,Simran Joshi,43,Ahmednagar,simranjoshi975194@gmail.com,Salary,49843.04,593
4571,Ananya Shaikh,29,Nagpur,ananyashaikh776559@gmail.com,Current,25584.61,639
4572,Isha Shaikh,24,Ahmednagar,ishashaikh255861@gmail.com,Savings,12399.51,624
4573,Kavya Singh,25,Mumbai,kavyasingh541158@gmail.com,Savings,19704.26,574
4574,Sahil Joshi,53,Ahmednagar,sahiljoshi183027@gmail.com,Current,21669.19,830
4575,Neha Khan,29,Solapur,nehakhan578819@gmail.com,Salary,31002.48,787
4576,Ayesha Singh,57,Mumbai,ayeshasingh168014@gmail.com,Current,11542.73,677
4577,Vijay Patil,40,Nagpur,vijaypatil347167@gmail.com,Salary,49579.88,750
4578,Ananya Verma,35,Pune,ananyaverma587144@gmail.com,Salary,10574.77,698
4579,,58,Kolhapur,,Current,41382.82,609
4580,Rohan Khan,,Aurangabad,rohankhan447180@gmail.com,Savings,40254.28,567
4581,Riya Patil,37,Nagpur,riyapatil484598@gmail.com,Current,532.34,753
4582,Neha Verma,25,Pune,nehaverma243218@gmail.com,Salary,26160.68,828
4583,Aditya Pawar,48,Satara,adityapawar836607@gmail.com,Savings,9873.17,735
4584,Sneha Pawar,66,Ahmednagar,snehapawar424823@gmail.com,Current,27498.33,727
4585,Rahul Khan,23,Solapur,rahulkhan660451@gmail.com,Current,10074.86,773
4586,Karan Verma,29,Aurangabad,karanverma193511@gmail.com,Salary,38168.28,613
4587,Isha Verma,18,Nashik,ishaverma195540@gmail.com,Savings,32491.7,701
4588,Arjun Gupta,32,Ahmednagar,arjungupta671690@gmail.com,Salary,2458.06,763
4589,Neha Verma,33,Thane,nehaverma689337@gmail.com,Current,36585.13,664
4590,Sneha Joshi,58,Aurangabad,snehajoshi453225@gmail.com,Savings,33593.68,724
4591,Rohan Jadhav,59,Nashik,rohanjadhav414898@gmail.com,Salary,34798.86,576
4592,Vijay Patil,23,Solapur,vijaypatil30710@gmail.com,Current,7577.95,575
4593,Aditya Sharma,36,Thane,adityasharma773307@gmail.com,Current,19980.6,813
4594,Sahil Verma,65,Kolhapur,sahilverma644037@gmail.com,Current,29444.88,830
4595,Mohit Gupta,58,Pune,mohitgupta926094@gmail.com,Salary,19407.63,638
4596,Rohan Shaikh,27,Pune,rohanshaikh207009@gmail.com,Current,35743.68,580
4597,Mohit Singh,29,Aurangabad,mohitsingh471513@gmail.com,Savings,22355.49,742
4598,Isha Shaikh,50,Mumbai,ishashaikh621070@gmail.com,Salary,44267.34,759
4599,Ananya Khan,21,Aurangabad,ananyakhan450518@gmail.com,Salary,47051.76,626
4600,Sneha Singh,32,Solapur,snehasingh407823@gmail.com,Salary,17611.61,687
4601,Priya Shaikh,32,Nashik,priyashaikh4766@gmail.com,,,614
4602,Mohit Pawar,58,Pune,mohitpawar739068@gmail.com,Savings,3045.53,583
4603,Mohit Sharma,67,Kolhapur,mohitsharma225330@gmail.com,Savings,30276.32,557
4604,Arjun Verma,27,Pune,arjunverma215880@gmail.com,Current,17432.09,574
4605,Ananya Shaikh,35,Thane,ananyashaikh291965@gmail.com,Current,6457.88,751
4606,Rohan Patil,37,Mumbai,rohanpatil788970@gmail.com,Savings,23527.21,550
4607,Mohit Joshi,69,Ahmednagar,mohitjoshi738045@gmail.com,Savings,23233.17,698
4608,Ayesha Singh,19,Satara,ayeshasingh848114@gmail.com,Salary,37005.93,838
4609,Mohit Khan,47,Pune,mohitkhan834774@gmail.com,Salary,39745.5,688
4610,Ayesha Shaikh,67,Solapur,ayeshashaikh65702@gmail.com,Salary,15700.54,672
4611,Priya Gupta,40,,priyagupta605493@gmail.com,Salary,29311.89,726
4612,Amit Singh,34,Nashik,amitsingh106794@gmail.com,Salary,21374.76,705
4613,Mohit Shaikh,26,Pune,mohitshaikh838438@gmail.com,Salary,8902.88,647
4614,Sneha Shaikh,,Mumbai,snehashaikh914436@gmail.com,Current,25918.62,600
4615,Arjun Patil,67,Mumbai,arjunpatil563068@gmail.com,Salary,31107.52,587
4616,Akash Singh,37,Ahmednagar,akashsingh196141@gmail.com,Salary,27571.77,598
4617,Rohan Patil,47,Kolhapur,rohanpatil383661@gmail.com,Savings,5600.46,726
4618,Aditya Singh,46,Kolhapur,adityasingh341919@gmail.com,Current,8922.39,794
4619,,35,Solapur,,Current,,722
4620,Ananya Jadhav,56,Mumbai,ananyajadhav206747@gmail.com,Current,27230.05,793
4621,Simran Sharma,39,Ahmednagar,simransharma479876@gmail.com,Savings,48860.87,562
4622,Akash Pawar,31,Satara,akashpawar119590@gmail.com,Salary,17270.32,692
4623,Amit Verma,62,Mumbai,amitverma275197@gmail.com,Salary,48217.9,760
4624,Aditya Sharma,69,Nagpur,adityasharma703381@gmail.com,Current,45040.85,666
4625,Aditya Verma,53,Thane,adityaverma904639@gmail.com,Current,27538.71,694
4626,Amit Joshi,49,Ahmednagar,amitjoshi513361@gmail.com,Savings,33979.2,654
4627,,42,Nagpur,,Current,,731
4628,Rohan Pawar,21,Kolhapur,rohanpawar553449@gmail.com,Current,25255.08,823
4629,Simran Jadhav,56,Thane,simranjadhav670253@gmail.com,Savings,11782.56,614
4630,Vijay Pawar,,Nashik,vijaypawar328728@gmail.com,Current,8266.52,670
4631,Karan Singh,62,Ahmednagar,karansingh626069@gmail.com,Salary,44426.63,567
4632,Simran Pawar,26,Thane,simranpawar407617@gmail.com,Salary,-29816.17,806
4633,Neha Patil,68,Kolhapur,nehapatil641103@gmail.com,Savings,30444.42,609
4634,Aditya Shaikh,55,Kolhapur,adityashaikh411712@gmail.com,Current,29150.36,571
4635,Riya Patil,63,Pune,riyapatil615619@gmail.com,Salary,10018.11,747
4636,Aditya Shaikh,29,Nashik,adityashaikh119881@gmail.com,Current,21178.75,839
4637,Aditya Singh,65,Solapur,adityasingh364925@gmail.com,Savings,47822.02,830
4638,Arjun Verma,25,Pune,arjunverma369182@gmail.com,Current,38519.66,741
4639,Isha Khan,69,Kolhapur,ishakhan886689@gmail.com,Salary,24610.1,629
4640,Sneha Pawar,30,Solapur,snehapawar480201@gmail.com,Salary,13122.43,744
4641,Karan Shaikh,52,Kolhapur,karanshaikh647451@gmail.com,Current,43295.03,803
4642,Mohit Gupta,42,Solapur,mohitgupta181008@gmail.com,Salary,34609.15,747
4643,Sahil Pawar,68,Aurangabad,sahilpawar853366@gmail.com,Current,42485.21,580
4644,Ananya Jadhav,29,Kolhapur,ananyajadhav706409@gmail.com,Current,34771.07,696
4645,Akash Shaikh,43,Nashik,akashshaikh740382@gmail.com,Current,46607.84,777
4646,Akash Singh,59,Ahmednagar,akashsingh839603@gmail.com,Current,42169.68,680
4647,Neha Verma,64,Mumbai,nehaverma311993@gmail.com,Savings,24707.41,600
4648,Priya Gupta,29,Nagpur,priyagupta963408@gmail.com,Salary,25069.63,579
4649,Sneha Jadhav,29,Kolhapur,snehajadhav644433@gmail.com,Salary,22816.1,844
4650,Sneha Joshi,24,Solapur,snehajoshi618936@gmail.com,Savings,2673.23,733
4651,Amit Shaikh,27,Kolhapur,amitshaikh88968@gmail.com,Current,33545.2,559
4652,Simran Verma,52,Nagpur,simranverma704858@gmail.com,Salary,36763.6,645
4653,Kavya Verma,23,Mumbai,kavyaverma140554@gmail.com,Salary,5818.83,570
4654,Rahul Patil,68,Pune,rahulpatil328499@gmail.com,Salary,12085.63,816
4655,Karan Singh,,Solapur,karansingh123686@gmail.com,Savings,,751
4656,Karan Pawar,60,Pune,karanpawar250261@gmail.com,Savings,3382.71,601
4657,Sahil Patil,32,Kolhapur,sahilpatil320314@gmail.com,Salary,8503.72,603
4658,Riya Jadhav,27,Ahmednagar,riyajadhav122729@gmail.com,Salary,18741.69,819
4659,Simran Verma,65,Thane,simranverma192036@gmail.com,Salary,32106.4,621
4660,Neha Verma,59,Nagpur,nehaverma391539@gmail.com,Current,7363.16,762
4661,Riya Patil,39,Mumbai,riyapatil727220@gmail.com,Salary,1673.94,759
4662,Kavya Jadhav,51,Nagpur,kavyajadhav148325@gmail.com,Current,7228.54,679
4663,Vijay Sharma,24,Ahmednagar,vijaysharma535738@gmail.com,Current,30090.9,829
4664,Arjun Joshi,19,Thane,arjunjoshi407433@gmail.com,Current,37759.24,589
4665,Pooja Khan,46,Kolhapur,poojakhan438655@gmail.com,Salary,598.61,624
4666,Amit Gupta,32,Nashik,amitgupta625497@gmail.com,Current,27360.37,
4667,Sneha Shaikh,54,Pune,snehashaikh144664@gmail.com,Savings,36101.92,611
4668,Sahil Patil,22,Aurangabad,sahilpatil602827@gmail.com,Salary,36488.58,689
4669,Neha Shaikh,58,Mumbai,nehashaikh402449@gmail.com,Salary,3280.66,702
4670,Kavya Verma,30,Thane,kavyaverma443688@gmail.com,Savings,30848.64,588
4671,Priya Pawar,57,Nashik,priyapawar194876@gmail.com,Current,35056.09,752
4672,Aditya Gupta,,Nashik,adityagupta510410@gmail.com,Current,15623.15,551
4673,Sneha Verma,42,Satara,snehaverma666471@gmail.com,Current,47062.68,758
4674,Riya Sharma,51,Nashik,riyasharma563583@gmail.com,Salary,1759.64,590
4675,Ayesha Khan,69,Pune,ayeshakhan727217@gmail.com,Salary,21498.57,641
4676,Simran Singh,65,Kolhapur,simransingh963910@gmail.com,Salary,17996.78,768
4677,Riya Sharma,48,Aurangabad,riyasharma676704@gmail.com,Current,25522.77,793
4678,Priya Khan,36,Satara,priyakhan976004@gmail.com,Savings,6711.45,734
4679,Sneha Verma,55,Thane,snehaverma181749@gmail.com,Salary,5014.61,748
4680,Ayesha Verma,31,Kolhapur,ayeshaverma581968@gmail.com,,48324.85,628
4681,Karan Gupta,56,Satara,karangupta175071@gmail.com,Current,18472.21,638
4682,Ananya Shaikh,27,Aurangabad,ananyashaikh513526@gmail.com,Salary,49859.53,762
4683,Kavya Joshi,41,Nashik,kavyajoshi302965@gmail.com,Savings,49535.82,675
4684,Simran Joshi,36,Thane,simranjoshi147211@gmail.com,Current,18177.14,641
4685,Simran Shaikh,33,Mumbai,simranshaikh196287@gmail.com,Current,34813.18,599
4686,Simran Patil,50,Kolhapur,simranpatil329961@gmail.com,Salary,42589.88,756
4687,Akash Shaikh,59,Nagpur,akashshaikh882985@gmail.com,Savings,27323.55,602
4688,Arjun Joshi,44,Pune,arjunjoshi473008@gmail.com,Current,22429.73,615
4689,Sneha Shaikh,42,Mumbai,snehashaikh649598@gmail.com,Current,2032.28,
4690,Priya Jadhav,19,Pune,priyajadhav56315@gmail.com,Current,22253.1,789
4691,Sneha Gupta,37,Mumbai,snehagupta907665@gmail.com,Salary,44841.98,601
4692,Arjun Sharma,27,Satara,arjunsharma376579@gmail.com,Current,28327.78,567
4693,Aditya Shaikh,52,Aurangabad,adityashaikh998178@gmail.com,Savings,30355.43,
4694,Ayesha Jadhav,58,Ahmednagar,ayeshajadhav10148@gmail.com,Current,11981.15,593
4695,Amit Singh,31,Nashik,amitsingh508249@gmail.com,Salary,42452.76,614
4696,Rahul Gupta,35,Nashik,rahulgupta143267@gmail.com,Salary,-4062.89,810
4697,Kavya Sharma,21,Solapur,kavyasharma204707@gmail.com,Savings,33700.33,675
4698,Sahil Khan,61,Mumbai,sahilkhan854915@gmail.com,Salary,34689.01,838
4699,Priya Sharma,61,Mumbai,priyasharma402694@gmail.com,Current,28044.44,627
4700,Rohan Sharma,43,Kolhapur,rohansharma588961@gmail.com,Current,,773
4701,Priya Patil,53,Satara,priyapatil530090@gmail.com,Savings,7431.05,782
4702,Priya Sharma,21,Nashik,priyasharma684893@gmail.com,Current,37448.63,647
4703,Rahul Khan,21,Nashik,rahulkhan519113@gmail.com,Current,43367.9,846
4704,Isha Jadhav,55,Solapur,ishajadhav429108@gmail.com,Salary,38156.83,556
4705,Akash Pawar,54,Nashik,akashpawar718056@gmail.com,Savings,46314.72,813
4706,Ananya Khan,69,Pune,ananyakhan515711@gmail.com,Savings,35486.07,697
4707,Isha Sharma,34,Thane,ishasharma435920@gmail.com,Current,49282.46,614
4708,Riya Joshi,29,Pune,riyajoshi744738@gmail.com,Savings,32306.33,646
4709,Arjun Singh,45,Aurangabad,arjunsingh880790@gmail.com,Current,15465.19,600
4710,Ananya Sharma,42,Solapur,ananyasharma465512@gmail.com,Savings,13285.61,599
4711,Amit Shaikh,18,Nashik,amitshaikh512538@gmail.com,Current,24306.13,578
4712,Kavya Sharma,40,Ahmednagar,kavyasharma175477@gmail.com,Current,32050.79,659
4713,Arjun Singh,64,Kolhapur,arjunsingh86786@gmail.com,Current,20776.22,754
4714,Sahil Khan,62,Ahmednagar,sahilkhan592962@gmail.com,Savings,1384.74,841
4715,Aditya Jadhav,68,Aurangabad,adityajadhav32459@gmail.com,Current,3120.28,787
4716,Mohit Sharma,36,Aurangabad,mohitsharma834641@gmail.com,Salary,33944.64,833
4717,Ananya Jadhav,34,Solapur,ananyajadhav798125@gmail.com,Salary,,629
4718,Akash Jadhav,68,Satara,akashjadhav231341@gmail.com,Savings,48240.63,608
4719,Amit Joshi,32,Pune,amitjoshi306378@gmail.com,Salary,45694.64,697
4720,Riya Shaikh,38,Thane,riyashaikh34383@gmail.com,Current,26160.26,723
4721,Priya Sharma,43,Pune,priyasharma288304@gmail.com,Savings,14635.91,722
4722,Sahil Singh,64,Solapur,sahilsingh235865@gmail.com,Current,43504.79,695
4723,Rohan Shaikh,62,Kolhapur,rohanshaikh563823@gmail.com,Savings,19823.24,742
4724,Pooja Singh,63,Mumbai,poojasingh302792@gmail.com,Savings,4050.83,555
4725,Vijay Khan,40,Ahmednagar,vijaykhan176479@gmail.com,Savings,18648.2,820
4726,Riya Joshi,41,Thane,riyajoshi818765@gmail.com,Salary,36744.4,769
4727,Simran Shaikh,53,Mumbai,simranshaikh479636@gmail.com,Salary,19220.34,791
4728,Sahil Patil,63,Kolhapur,sahilpatil593227@gmail.com,Current,9598.55,692
4729,Riya Verma,,Ahmednagar,riyaverma778686@gmail.com,Savings,21353.97,800
4730,Isha Shaikh,22,Thane,ishashaikh810174@gmail.com,Salary,36013.8,768
4731,Simran Khan,39,Thane,simrankhan803224@gmail.com,,,588
4732,Sneha Gupta,65,Mumbai,snehagupta519473@gmail.com,Savings,18639.48,746
4733,Ayesha Sharma,38,Mumbai,ayeshasharma576529@gmail.com,Current,31426.75,809
4734,Sneha Joshi,19,Pune,snehajoshi535718@gmail.com,Salary,6039.91,753
4735,Aditya Khan,66,Satara,adityakhan118810@gmail.com,Salary,25505.2,642
4736,Sneha Jadhav,57,Satara,snehajadhav600634@gmail.com,Salary,34233.7,638
4737,Rahul Gupta,70,Pune,rahulgupta119854@gmail.com,Salary,37070.11,643
4738,Akash Joshi,58,Thane,akashjoshi281001@gmail.com,Current,2528.38,764
4739,Kavya Khan,32,Aurangabad,kavyakhan812864@gmail.com,Salary,8952.86,811
4740,Vijay Khan,32,Nagpur,vijaykhan569588@gmail.com,Savings,47362.37,677
4741,Arjun Shaikh,40,Ahmednagar,arjunshaikh863374@gmail.com,Salary,20088.97,652
4742,Ayesha Shaikh,62,Thane,ayeshashaikh384782@gmail.com,Salary,21606.29,711
4743,Riya Khan,58,Pune,riyakhan568473@gmail.com,Salary,14617.4,652
4744,Kavya Jadhav,21,Ahmednagar,kavyajadhav862670@gmail.com,Salary,39127.84,630
4745,Aditya Sharma,59,Aurangabad,adityasharma793647@gmail.com,Savings,34494.32,724
4746,Sneha Verma,66,Thane,snehaverma43731@gmail.com,Salary,30200.42,678
4747,Sneha Singh,46,Solapur,snehasingh797022@gmail.com,Current,31357.97,571
4748,Rohan Patil,25,Nagpur,rohanpatil754005@gmail.com,Salary,13706.06,
4749,Karan Sharma,24,Aurangabad,karansharma462906@gmail.com,Current,-2715.32,721
4750,Kavya Singh,30,Kolhapur,kavyasingh572992@gmail.com,Salary,,631
4751,Ananya Joshi,63,Pune,ananyajoshi229257@gmail.com,Current,,703
4752,Aditya Gupta,63,Pune,adityagupta445907@gmail.com,Current,36256.77,839
4753,Aditya Patil,65,Kolhapur,adityapatil107491@gmail.com,Current,37943.57,779
4754,Ayesha Joshi,41,Mumbai,ayeshajoshi771840@gmail.com,Savings,30020.89,691
4755,Kavya Joshi,18,Solapur,kavyajoshi870492@gmail.com,Salary,11819.27,792
4756,Rahul Shaikh,25,Pune,rahulshaikh685524@gmail.com,Salary,49077.49,576
4757,Mohit Gupta,20,Ahmednagar,mohitgupta787942@gmail.com,Salary,8019.03,678
4758,Priya Gupta,56,Aurangabad,priyagupta259655@gmail.com,Salary,31315.45,759
4759,Rohan Patil,19,Nashik,rohanpatil312270@gmail.com,Current,43215.64,726
4760,Sneha Patil,67,Kolhapur,snehapatil917404@gmail.com,Current,22371.32,763
4761,Simran Sharma,67,Kolhapur,simransharma33896@gmail.com,Savings,35957.39,596
4762,Kavya Singh,5,Satara,kavyasingh471678@gmail.com,Savings,36358.18,577
4763,Simran Gupta,64,Kolhapur,simrangupta275681@gmail.com,Current,40431.23,838
4764,Ananya Shaikh,69,Nashik,ananyashaikh365609@gmail.com,Savings,6318.97,761
4765,Vijay Joshi,20,Solapur,vijayjoshi904181@gmail.com,Current,13197.98,829
4766,Mohit Singh,57,Nashik,mohitsingh856501@gmail.com,Savings,43044.54,791
4767,Vijay Gupta,25,Nashik,vijaygupta91308@gmail.com,Savings,20193.45,740
4768,Kavya Verma,38,Solapur,kavyaverma460498@gmail.com,Current,9151.5,654
4769,Rohan Sharma,55,Aurangabad,rohansharma907422@gmail.com,Salary,11048.47,655
4770,Kavya Shaikh,41,Ahmednagar,kavyashaikh123188@gmail.com,Current,23651.7,631
4771,Priya Sharma,22,Satara,priyasharma813408@gmail.com,Current,30862.78,551
4772,Aditya Gupta,51,Solapur,adityagupta851427@gmail.com,Current,8729.47,776
4773,Kavya Verma,45,Nagpur,kavyaverma248555@gmail.com,Current,11070.16,755
4774,Ayesha Singh,64,Pune,ayeshasingh220173@gmail.com,Salary,49207.67,680
4775,Kavya Khan,31,Satara,kavyakhan850183@gmail.com,Savings,1950.29,838
4776,Isha Shaikh,62,Pune,ishashaikh773543@gmail.com,Savings,33766.27,739
4777,Neha Verma,25,Satara,nehaverma616582@gmail.com,Savings,33144.1,735
4778,Karan Khan,25,Nashik,karankhan722708@gmail.com,Current,12939.48,552
4779,Arjun Singh,43,Kolhapur,arjunsingh367763@gmail.com,Savings,15010.52,797
4780,Ayesha Pawar,28,Solapur,ayeshapawar902974@gmail.com,Salary,32717.78,794
4781,Simran Patil,40,Mumbai,simranpatil745379@gmail.com,Salary,35840.2,797
4782,Aditya Verma,19,Solapur,adityaverma640005@gmail.com,SAVINGS,31261.87,779
4783,Rohan Gupta,19,Solapur,rohangupta663608@gmail.com,Current,24232.54,850
4784,Sahil Gupta,22,Nashik,sahilgupta449065@gmail.com,Current,21845.65,685
4785,Aditya Singh,35,Ahmednagar,adityasingh174144@gmail.com,Current,29651.74,558
4786,Sneha Patil,46,Kolhapur,snehapatil646181@gmail.com,Salary,31498.49,670
4787,Karan Jadhav,44,Pune,karanjadhav146098@gmail.com,Current,4131.45,776
4788,Amit Pawar,29,Thane,amitpawar823074@gmail.com,Salary,19947.91,729
4789,Vijay Patil,19,Pune,vijaypatil216756@gmail.com,Savings,16123.53,696
4790,Arjun Gupta,19,Ahmednagar,arjungupta853147@gmail.com,Salary,36251.49,583
4791,Sneha Verma,50,Pune,snehaverma217095@gmail.com,Savings,30066.37,814
4792,Akash Patil,59,Kolhapur,akashpatil844665@gmail.com,Salary,21041.97,702
4793,Aditya Sharma,42,Thane,adityasharma62341@gmail.com,Current,23132.45,734
4794,Arjun Verma,61,Mumbai,arjunverma597866@gmail.com,Salary,22175.61,680
4795,Sneha Shaikh,63,Ahmednagar,snehashaikh367956@gmail.com,Savings,21641.64,593
4796,Ananya Patil,25,Aurangabad,ananyapatil558236@gmail.com,Salary,46967.18,693
4797,Kavya Singh,35,Aurangabad,kavyasingh294839@gmail.com,Current,,596
4798,Simran Patil,59,Pune,simranpatil625950@gmail.com,Current,31852.71,848
4799,Aditya Shaikh,54,Pune,adityashaikh565039@gmail.com,Savings,31606.48,792
4800,Mohit Jadhav,20,Mumbai,mohitjadhav176656@gmail.com,Savings,31325.67,737
4801,Rahul Shaikh,51,Nagpur,rahulshaikh339475@gmail.com,Salary,13814.9,719
4802,Pooja Patil,25,Nagpur,poojapatil738353@gmail.com,Savings,47417.95,
4803,Pooja Pawar,33,Satara,poojapawar306949@gmail.com,Savings,22228.65,607
4804,Rahul Singh,52,Satara,rahulsingh303487@gmail.com,Salary,29279.95,718
4805,Ayesha Pawar,36,Solapur,ayeshapawar600656@gmail.com,Current,2533.54,737
4806,Amit Pawar,68,Solapur,amitpawar280429@gmail.com,Current,13298.33,610
4807,Priya Verma,37,Nashik,priyaverma998760@gmail.com,Salary,18257.4,789
4808,Ayesha Joshi,57,Pune,ayeshajoshi899795@gmail.com,Salary,33714.47,682
4809,Priya Singh,43,Ahmednagar,priyasingh539503@gmail.com,Savings,21921.76,606
4810,Akash Khan,69,Aurangabad,akashkhan943981@gmail.com,Savings,41413.45,700
4811,Aditya Singh,26,Pune,adityasingh712396@gmail.com,Salary,12858.32,592
4812,Simran Verma,29,Kolhapur,simranverma854879@gmail.com,Savings,10266.84,768
4813,Sahil Sharma,19,Ahmednagar,sahilsharma99950@gmail.com,Current,46945.15,764
4814,Priya Gupta,,Satara,priyagupta142275@gmail.com,Savings,43765.68,759
4815,Rohan Gupta,53,Satara,rohangupta786630@gmail.com,Salary,33348.76,733
4816,Mohit Verma,19,Satara,mohitverma823956@gmail.com,Current,30072.15,798
4817,Neha Pawar,42,Thane,nehapawar431689@gmail.com,Current,8415.55,779
4818,,40,Pune,,Salary,47534.5,703
4819,Rahul Joshi,48,Nashik,rahuljoshi963498@gmail.com,Savings,39442.0,810
4820,Mohit Shaikh,22,Ahmednagar,mohitshaikh62265@gmail.com,Salary,990.57,643
4821,Arjun Khan,52,Ahmednagar,arjunkhan290894@gmail.com,Salary,48635.87,658
4822,Vijay Gupta,46,Aurangabad,vijaygupta909265@gmail.com,Salary,6419.8,849
4823,Arjun Sharma,41,Solapur,arjunsharma687857@gmail.com,Savings,14812.65,782
4824,Sahil Shaikh,57,Satara,sahilshaikh133151@gmail.com,Savings,38214.99,
4825,Sneha Singh,59,Solapur,snehasingh735599@gmail.com,Salary,41443.5,
4826,Karan Khan,54,Thane,karankhan908249@gmail.com,Current,21686.53,
4827,Rohan Sharma,53,Ahmednagar,rohansharma139236@gmail.com,Savings,30956.64,595
4828,Sneha Verma,69,Nashik,snehaverma261905@gmail.com,Salary,29396.17,649
4829,Isha Shaikh,,Nashik,ishashaikh153447@gmail.com,Savings,6497.07,584
4830,Ananya Verma,50,Pune,ananyaverma746051@gmail.com,Salary,4219.25,671
4831,,37,Satara,,Current,13186.22,746
4832,Rahul Gupta,19,Solapur,rahulgupta337842@gmail.com,Salary,28131.91,683
4833,Mohit Shaikh,35,Mumbai,mohitshaikh868826@gmail.com,Current,45145.14,574
4834,Isha Sharma,57,Kolhapur,ishasharma259679@gmail.com,Savings,16998.01,623
4835,Rohan Shaikh,51,Nashik,rohanshaikh798562@gmail.com,Savings,11864.88,683
4836,Mohit Pawar,29,Nashik,mohitpawar884632@gmail.com,Current,24468.07,637
4837,Vijay Khan,32,Aurangabad,vijaykhan709183@gmail.com,,3209.82,575
4838,Arjun Shaikh,51,Nagpur,arjunshaikh411876@gmail.com,Salary,27115.22,649
4839,Sahil Gupta,64,Ahmednagar,sahilgupta513334@gmail.com,Current,29147.87,849
4840,Karan Jadhav,27,Thane,karanjadhav149177@gmail.com,,37499.06,792
4841,Karan Joshi,36,Nagpur,karanjoshi605574@gmail.com,Current,,745
4842,Riya Singh,24,Mumbai,riyasingh663221@gmail.com,Savings,30712.36,814
4843,Isha Pawar,35,Thane,ishapawar281870@gmail.com,Salary,-11131.63,817
4844,Pooja Jadhav,37,Ahmednagar,poojajadhav658409@gmail.com,Savings,19009.59,613
4845,Neha Singh,63,Ahmednagar,nehasingh434446@gmail.com,Current,13514.49,783
4846,Riya Sharma,56,Kolhapur,riyasharma393496@gmail.com,Savings,14937.01,824
